,UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
29082,2956,June 13 2023,DOG,Pit Bull,,U,False,Queens,11377
29083,2957,June 15 2023,DOG,AMERICAN BULLY,,U,False,Queens,11693
29084,2958,June 16 2023,DOG,Dachshund Smooth Coat Miniature,3,M,True,Queens,11104
29085,2959,June 14 2023,DOG,MIXED,5,F,False,Queens,11429
29086,2960,June 15 2023,DOG,UNKNOWN,,U,False,Queens,11356
29087,2961,June 18 2023,DOG,UNKNOWN,,U,False,Queens,
29088,2962,June 16 2023,DOG,Pit Bull,,U,False,Queens,11693
29089,2963,June 16 2023,DOG,UNKNOWN,,U,False,Queens,
29090,2964,June 19 2023,DOG,UNKNOWN,,U,False,Queens,11105
29091,2965,June 18 2023,DOG,MIXED,11,F,True,Queens,11429
29092,2966,June 18 2023,DOG,Jack Russ,8M,F,True,Queens,11364
29093,2967,June 19 2023,DOG,UNKNOWN,,U,False,Queens,
29094,2968,June 17 2023,DOG,MIXED,7,F,False,Queens,11694
29095,2969,June 19 2023,DOG,Siberian Husky,2,F,False,Queens,11373
29096,2970,June 19 2023,DOG,GOLDENDOODLE,,M,True,Queens,
29097,2971,June 20 2023,DOG,"Bull Dog, French",3,M,False,Queens,11429
29098,2972,June 18 2023,DOG,Siberian Husky,1,M,False,Queens,11368
29099,2973,June 08 2023,DOG,Pit Bull,,U,False,Queens,11377
29100,2974,June 19 2023,DOG,UNKNOWN,,U,False,Queens,11377
29101,2975,June 18 2023,DOG,Chihuahua,,U,False,Queens,11364
29102,2976,June 20 2023,DOG,SHEPHERD / MALINOIS,4,F,True,Queens,
29103,2977,June 21 2023,DOG,German Shepherd,,U,False,Queens,11354
29104,2978,June 21 2023,DOG,UNKNOWN,,U,False,Queens,11372
29105,2979,June 20 2023,DOG,Pit Bull,,U,False,Queens,11693
29106,2980,June 21 2023,DOG,Maltese,,U,False,Queens,11415
29107,2981,June 21 2023,DOG,CORGI,2,M,False,Queens,11418
29108,2982,June 25 2023,DOG,SHEEP DOG MIX,4,M,False,Queens,11432
29109,2983,June 19 2023,DOG,AMERICAN BULLY,2,F,True,Queens,11375
29110,2984,June 22 2023,DOG,"Schnauzer, Standard",,U,False,Queens,11377
29111,2985,June 22 2023,DOG,SIBERIAN HUSKY / ALASKAN MALAMUTE MIX,2,M,False,Queens,11435
29112,2986,June 25 2023,DOG,Labrador Retriever,,U,False,Queens,11413
29113,2987,June 24 2023,DOG,UNKNOWN,,U,False,Queens,11101
29114,2988,June 24 2023,DOG,Pit Bull,,U,False,Queens,11102
29115,2989,June 24 2023,DOG,Siberian Husky,,U,False,Queens,
29116,2990,June 24 2023,DOG,UNKNOWN,,U,False,Queens,11109
29117,2991,June 24 2023,DOG,Siberian Husky,5,M,True,Queens,11358
29118,2992,June 25 2023,DOG,UNKNOWN,,U,False,Queens,11377
29119,2993,June 24 2023,DOG,UNKNOWN,,U,False,Queens,
29120,2994,June 12 2023,DOG,UNKNOWN,,U,False,Queens,
29121,2995,June 23 2023,DOG,UNKNOWN,,U,False,Queens,
29122,2996,June 25 2023,DOG,UNKNOWN,,U,False,Queens,
29123,2997,June 26 2023,DOG,MIXED,9,M,True,Queens,11377
29124,2998,June 26 2023,DOG,German Shepherd,4,M,True,Queens,11417
29125,2999,June 24 2023,DOG,UNKNOWN,,U,False,Queens,
29126,3000,June 25 2023,DOG,Siberian Husky,13,M,True,Queens,11421
29127,3001,June 28 2023,DOG,Pit Bull,11M,F,False,Queens,11436
29128,3002,June 28 2023,DOG,Cocker Spaniel,8,M,True,Queens,
29129,3003,June 13 2023,DOG,Bull dog,,U,False,Queens,11436
29130,3004,May 26 2023,DOG,MIXED,1,M,True,Queens,11427
29131,3005,June 28 2023,DOG,Jack Russ,2,F,False,Queens,11373
29132,3006,June 28 2023,DOG,MIXED,1,F,False,Queens,11693
29133,3007,June 29 2023,DOG,AMERICAN BULLY,2,M,False,Queens,11412
29134,3008,June 29 2023,DOG,UNKNOWN,,U,False,Queens,11414
29135,3009,June 30 2023,DOG,AMERICAN BULLY,3,M,False,Queens,11370
29136,3010,June 29 2023,DOG,UNKNOWN,4,M,False,Queens,11377
29137,3011,June 29 2023,DOG,German Shepherd,,U,False,Queens,11354
29138,3012,June 30 2023,DOG,Pit Bull,,U,False,Queens,
29139,3013,July 01 2023,DOG,UNKNOWN,,U,False,Queens,11357
29140,3014,July 01 2023,DOG,Yorkshire Terrier,,U,False,Queens,
29141,3015,July 01 2023,DOG,SHEPHERD MIX,10,F,True,Queens,11365
29142,3016,July 02 2023,DOG,Siberian Husky,,U,False,Queens,11373
29143,3017,July 02 2023,DOG,Shih Tzu,,U,False,Queens,
29144,3018,July 03 2023,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,False,Queens,
29145,3019,July 03 2023,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,False,Queens,11365
29146,3020,June 23 2023,DOG,Pit Bull,,U,False,Queens,11432
29147,3021,July 04 2023,DOG,German Shepherd,,F,False,Queens,11420
29148,3022,July 02 2023,DOG,AMERICAN BULL TERRIER,1,M,False,Queens,
29149,3023,July 03 2023,DOG,Shih Tzu,7,M,True,Queens,11417
29150,3024,July 04 2023,DOG,SHIH TZU / POODLE MIX,5,F,True,Queens,11362
29151,3025,July 05 2023,DOG,Chihuahua Crossbreed,15,M,False,Queens,11368
29152,3026,July 03 2023,DOG,Pit Bull,,U,False,Queens,11377
29153,3027,June 20 2023,DOG,UNKNOWN,,U,False,Queens,11361
29154,3028,July 07 2023,DOG,AUSTRALIAN SHEPHERD,2,M,False,Queens,11365
29155,3029,July 03 2023,DOG,Labrador Retriever,,U,False,Queens,11001
29156,3030,July 07 2023,DOG,Pit Bull,7,M,False,Queens,11428
29157,3031,July 09 2023,DOG,American Staffordshire Terrier,3,M,True,Queens,11355
29158,3032,July 08 2023,DOG,UNKNOWN,,U,False,Queens,11365
29159,3033,July 08 2023,DOG,MIXED,,M,False,Queens,11379
29160,3034,July 07 2023,DOG,Dachshund Smooth Coat Miniature,,U,False,Queens,11104
29161,3035,July 10 2023,DOG,Golden Retriever,,U,False,Queens,
29162,3036,June 30 2023,DOG,WHIPPET MIX,9,F,True,Queens,11367
29163,3037,July 07 2023,DOG,UNKNOWN,,U,False,Queens,
29164,3038,July 10 2023,DOG,UNKNOWN,,U,False,Queens,11354
29165,3039,July 09 2023,DOG,UNKNOWN,,U,False,Queens,
29166,3040,July 10 2023,DOG,Beagle,9,M,False,Queens,11427
29167,3041,July 06 2023,DOG,Dachshund Smooth Coat,,U,False,Queens,
29168,3042,July 10 2023,DOG,UNKNOWN,,U,False,Queens,11101
29169,3043,July 11 2023,DOG,Cocker Spaniel,2,M,True,Queens,11368
29170,3044,July 11 2023,DOG,Rottweiler,1,M,False,Queens,11375
29171,3045,July 11 2023,DOG,AUSTRALIAN SHEPHERD,10,F,False,Queens,11377
29172,3046,July 11 2023,DOG,UNKNOWN,,U,False,Queens,
29173,3047,July 11 2023,DOG,American Pit Bull Terrier/Pit Bull,,F,False,Queens,11377
29174,3048,July 11 2023,DOG,HUSKY / RETRIEVER MIX,1,F,False,Queens,11415
29175,3049,July 12 2023,DOG,Pit Bull,,U,False,Queens,11101
29176,3050,July 13 2023,DOG,UNKNOWN,,U,False,Queens,
29177,3051,March 26 2023,DOG,Pit Bull,2,M,False,Queens,11435
29178,3052,July 11 2023,DOG,Pit Bull,,U,False,Queens,11691
29179,3053,July 11 2023,DOG,Pit Bull,,U,False,Queens,11691
29180,3054,July 11 2023,DOG,UNKNOWN,,U,False,Queens,
29181,3055,July 13 2023,DOG,UNKNOWN,,U,False,Queens,
29182,3056,June 28 2023,DOG,Pit Bull,,U,False,Queens,11373
29183,3057,July 16 2023,DOG,AMERICAN BULLY,2,F,False,Queens,11429
29184,3058,July 16 2023,DOG,MIXED,5,M,False,Queens,11356
29185,3059,July 13 2023,DOG,Pit Bull,,U,False,Queens,
29186,3060,July 14 2023,DOG,Boston Terrier,3,M,True,Queens,11375
29187,3061,July 15 2023,DOG,UNKNOWN,,U,False,Queens,11417
29188,3062,July 15 2023,DOG,Pit Bull,,U,False,Queens,11421
29189,3063,July 15 2023,DOG,Labrador Retriever Crossbreed,11,M,True,Queens,11377
29190,3064,July 15 2023,DOG,UNKNOWN,,U,False,Queens,11370
29191,3065,July 15 2023,DOG,Yorkshire Terrier,,U,False,Queens,11377
29192,3066,July 15 2023,DOG,UNKNOWN,,U,False,Queens,
29193,3067,July 16 2023,DOG,SHIH TZU MIX,8,M,False,Queens,11375
29194,3068,July 18 2023,DOG,POODLE MIX,4,M,True,Queens,11104
29195,3069,July 14 2023,DOG,MIXED,3,M,False,Queens,11420
29196,3070,July 18 2023,DOG,Beagle,,U,False,Queens,
29197,3071,July 18 2023,DOG,UNKNOWN,,U,False,Queens,11355
29198,3072,July 18 2023,DOG,PIT BULL / AMERICAN BULL,2,M,True,Queens,11436
29199,3073,July 19 2023,DOG,German Shepherd,1,M,False,Queens,11414
29200,3074,July 18 2023,DOG,MIXED,10M,M,False,Queens,11373
29201,3075,July 19 2023,DOG,Miniature Pinscher,4,M,True,Queens,
29202,3076,July 16 2023,DOG,UNKNOWN,,U,False,Queens,
29203,3077,July 20 2023,DOG,"Bull Dog, English",2,M,False,Queens,11435
29204,3078,July 20 2023,DOG,UNKNOWN,,U,False,Queens,11413
29205,3079,July 21 2023,DOG,German Shepherd,4,M,False,Queens,11373
29206,3080,July 22 2023,DOG,Boston Terrier,,U,False,Queens,11364
29207,3081,July 22 2023,DOG,Dachshund Smooth Coat,,U,False,Queens,11375
29208,3082,July 23 2023,DOG,UNKNOWN,,U,False,Queens,
29209,3083,July 24 2023,DOG,Shih Tzu,,U,False,Queens,11385
29210,3084,July 22 2023,DOG,Pit Bull,8,F,False,Queens,11692
29211,3085,July 24 2023,DOG,MIXED,8M,F,False,Queens,11363
29212,3086,July 25 2023,DOG,UNKNOWN,,U,False,Queens,
29213,3087,July 23 2023,DOG,UNKNOWN,,U,False,Queens,
29214,3088,July 25 2023,DOG,UNKNOWN,,U,False,Queens,11693
29215,3089,July 26 2023,DOG,LABRADOR / HOUND MIX,2,M,True,Queens,11374
29216,3090,July 26 2023,DOG,Pit Bull,3,F,False,Queens,11356
29217,3091,July 19 2023,DOG,Pit Bull,,U,False,Queens,11372
29218,3092,July 25 2023,DOG,Chihuahua,6M,M,False,Queens,11373
29219,3093,July 26 2023,DOG,UNKNOWN,,U,False,Queens,
29220,3094,July 09 2023,DOG,SHIH TZU / POODLE MIX,,U,False,Queens,11694
29221,3095,July 27 2023,DOG,UNKNOWN,,U,False,Queens,
29222,3096,July 19 2023,DOG,Pit Bull,,F,True,Queens,11358
29223,3097,July 27 2023,DOG,UNKNOWN,,U,False,Queens,11377
29224,3098,July 27 2023,DOG,UNKNOWN,,U,False,Queens,11375
29225,3099,July 29 2023,DOG,MIXED,3,M,False,Queens,11104
29226,3100,July 28 2023,DOG,UNKNOWN,,U,False,Queens,
29227,3101,July 30 2023,DOG,Labrador Retriever,,U,False,Queens,
29228,3102,July 30 2023,DOG,MIXED,,U,False,Queens,11354
29229,3103,July 30 2023,DOG,Yorkshire Terrier,,U,False,Queens,
29230,3104,July 30 2023,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Queens,11378
29231,3105,July 30 2023,DOG,UNKNOWN,,U,False,Queens,11378
29232,3106,July 30 2023,DOG,HUSKY / AMERICAN ESKIMO MIX,4,M,True,Queens,11354
29233,3107,July 30 2023,DOG,MIXED,3,M,False,Queens,11418
29234,3108,July 30 2023,DOG,MIXED,3,F,False,Queens,11418
29235,3109,July 30 2023,DOG,MIXED,1,M,False,Queens,11418
29236,3110,August 01 2023,DOG,JACK RUSSELL / SHIH TZU MIX,10,M,True,Queens,11372
29237,3111,August 01 2023,DOG,UNKNOWN,,U,False,Queens,11377
29238,3112,August 01 2023,DOG,UNKNOWN,,U,False,Queens,11369
29239,3113,July 31 2023,DOG,UNKNOWN,,U,False,Queens,11375
29240,3114,July 07 2023,DOG,American Staffordshire Terrier,2,M,False,Queens,11421
29241,3115,August 01 2023,DOG,UNKNOWN,,U,False,Queens,11106
29242,3116,August 01 2023,DOG,German Shepherd,1,M,False,Queens,11373
29243,3117,August 02 2023,DOG,Shih Tzu,1,M,False,Queens,11421
29244,3118,August 02 2023,DOG,SHIH TZU / POODLE MIX,11,M,True,Queens,11362
29245,3119,July 25 2023,DOG,Pit Bull,,U,False,Queens,11105
29246,3120,August 03 2023,DOG,Bernese Mountain,4,M,False,Queens,11373
29247,3121,August 03 2023,DOG,Beagle,2,M,True,Queens,11357
29248,3122,August 04 2023,DOG,Pit Bull,,U,False,Manhattan,11429
29249,3123,July 30 2023,DOG,Samoyed,,U,False,Queens,11101
29250,3124,August 06 2023,DOG,American Staffordshire Terrier,4,M,True,Queens,11434
29251,3125,August 04 2023,DOG,MALTESE / SHIH TZU MIX,4,M,False,Queens,11101
29252,3126,August 04 2023,DOG,AMERICAN BULLY,6,M,False,Queens,11416
29253,3127,August 04 2023,DOG,BULL DOG MIX,4,M,True,Queens,11365
29254,3128,August 05 2023,DOG,Jack Russ,5,F,False,Queens,11373
29255,3129,August 04 2023,DOG,Shih Tzu,10,M,True,Queens,11366
29256,3130,August 06 2023,DOG,Pit Bull,,U,False,Queens,
29257,3131,August 08 2023,DOG,Maltese,3,M,True,Queens,
29258,3132,August 06 2023,DOG,German Shepherd,,U,False,Queens,
29259,3133,August 07 2023,DOG,German Shepherd,1,F,False,Queens,
29260,3134,August 07 2023,DOG,UNKNOWN,,U,False,Queens,11379
29261,3135,August 05 2023,DOG,PARSON RUSSEL / JINDO MIX,3,M,True,Queens,11101
29262,3136,August 06 2023,DOG,UNKNOWN,,U,False,Queens,11411
29263,3137,August 08 2023,DOG,MIXED,2,F,False,Queens,11418
29264,3138,August 09 2023,DOG,Old English Sheepdog,,U,False,Queens,11101
29265,3139,July 25 2023,DOG,UNKNOWN,,U,False,Queens,
29266,3140,August 08 2023,DOG,UNKNOWN,,U,False,Queens,11040
29267,3141,August 09 2023,DOG,Pit Bull,8,F,True,Staten Island,11375
29268,3142,August 09 2023,DOG,Siberian Husky,,U,False,Queens,11422
29269,3143,August 09 2023,DOG,MIXED,7,F,True,Queens,11373
29270,3144,August 09 2023,DOG,Labrador Retriever,,U,False,Queens,11354
29271,3145,August 10 2023,DOG,Pit Bull,,U,False,Queens,11377
29272,3146,August 10 2023,DOG,UNKNOWN,,U,False,Queens,
29273,3147,July 20 2023,DOG,BULL TERRIER MIX,,U,False,Queens,11417
29274,3148,August 10 2023,DOG,Shih Tzu,,U,False,Queens,11423
29275,3149,August 11 2023,DOG,MIXED,1,M,False,Queens,11377
29276,3150,August 11 2023,DOG,American Staffordshire Terrier,,U,False,Queens,11432
29277,3151,August 12 2023,DOG,Yorkshire Terrier,1,F,False,Queens,11434
29278,3152,August 13 2023,DOG,UNKNOWN,,U,False,Queens,11426
29279,3153,August 13 2023,DOG,Labrador Retriever,,U,False,Queens,11373
29280,3154,August 14 2023,DOG,Bull dog,3,M,True,Queens,11104
29281,3155,August 09 2023,DOG,Chihuahua,5,F,True,Queens,11105
29282,3156,August 14 2023,DOG,German Shepherd,11M,M,False,Queens,11435
29283,3157,August 15 2023,DOG,"Poodle, Miniature",,M,False,Queens,
29284,3158,August 15 2023,DOG,UNKNOWN,,U,False,Queens,
29285,3159,August 15 2023,DOG,HOUND MIX,1,M,False,Queens,11360
29286,3160,August 15 2023,DOG,Golden Retriever,,U,False,Queens,11368
29287,3161,August 15 2023,DOG,Staffordshire Bull Terrier,2,M,False,Queens,11426
29288,3162,August 16 2023,DOG,American Staffordshire Terrier,8M,M,False,Queens,11385
29289,3163,August 10 2023,DOG,Pit Bull,7,M,True,Queens,11385
29290,3164,August 16 2023,DOG,MIXED,1,M,False,Queens,
29291,3165,August 16 2023,DOG,Pit Bull,,U,False,Queens,
29292,3166,August 17 2023,DOG,Akita,4,M,True,Queens,11362
29293,3167,August 16 2023,DOG,Pomeranian,3,M,True,Queens,11414
29294,3168,August 17 2023,DOG,UNKNOWN,,U,False,Queens,
29295,3169,August 18 2023,DOG,UNKNOWN,,U,False,Queens,11379
29296,3170,August 17 2023,DOG,Rottweiler,,U,False,Queens,
29297,3171,August 17 2023,DOG,PIT BULL / CHIHUAHUA MIX,2,M,False,Queens,11426
29298,3172,August 22 2023,DOG,UNKNOWN,,U,False,Queens,11375
29299,3173,August 20 2023,DOG,Bichon Frise,,U,False,Queens,11354
29300,3174,August 20 2023,DOG,Labrador Retriever Crossbreed,6,M,True,Queens,11375
29301,3175,August 20 2023,DOG,MIXED,5,F,False,Queens,11421
29302,3176,August 21 2023,DOG,Bichon Frise,10,M,True,Queens,
29303,3177,August 21 2023,DOG,UNKNOWN,,U,False,Queens,
29304,3178,August 18 2023,DOG,Pit Bull,,U,False,Queens,11103
29305,3179,August 18 2023,DOG,Shih Tzu,9,M,True,Queens,11368
29306,3180,August 08 2023,DOG,SHIH TZU / YORKSHIRE MIX,,U,False,Queens,11373
29307,3181,August 22 2023,DOG,Pit Bull,,U,False,Queens,
29308,3182,August 23 2023,DOG,Golden Retriever,5,M,False,Queens,11693
29309,3183,August 23 2023,DOG,Pit Bull,,U,False,Queens,11435
29310,3184,August 04 2023,DOG,UNKNOWN,,U,False,Queens,11385
29311,3185,August 23 2023,DOG,German Shepherd,4,F,True,Queens,11368
29312,3186,August 24 2023,DOG,German Shepherd,,U,False,Queens,
29313,3187,August 23 2023,DOG,AMERICAN BULLY,2,M,False,Queens,11374
29314,3188,August 24 2023,DOG,Doberman Pinscher,1,F,False,Queens,11101
29315,3189,August 26 2023,DOG,LHASA APSO / MALTESE,5,M,False,Queens,11436
29316,3190,August 25 2023,DOG,Pit Bull,,U,False,Queens,11432
29317,3191,August 25 2023,DOG,Pit Bull,,U,False,Queens,11432
29318,3192,August 25 2023,DOG,Pit Bull,,U,False,Queens,11432
29319,3193,August 25 2023,DOG,Pit Bull,,U,False,Queens,11432
29320,3194,August 25 2023,DOG,Pit Bull,,U,False,Queens,11432
29321,3195,August 26 2023,DOG,MIXED,1,M,False,Queens,11101
29322,3196,August 26 2023,DOG,Pit Bull,2,F,False,Queens,11691
29323,3197,August 26 2023,DOG,American Staffordshire Terrier,1,M,False,Queens,
29324,3198,August 27 2023,DOG,Shiba Inu,2,F,True,Queens,11377
29325,3199,August 27 2023,DOG,UNKNOWN,,U,False,Queens,11368
29326,3200,August 27 2023,DOG,"Poodle, Miniature",1,M,False,Queens,11373
29327,3201,August 01 2023,DOG,Pit Bull,5,M,False,Queens,11416
29328,3202,August 28 2023,DOG,MIXED,6,M,False,Queens,11375
29329,3203,August 28 2023,DOG,UNKNOWN,,U,False,Queens,
29330,3204,August 25 2023,DOG,UNKNOWN,,U,False,Queens,
29331,3205,August 29 2023,DOG,Pit Bull,3,M,False,Queens,11375
29332,3206,August 29 2023,DOG,Pit Bull,,U,False,Queens,11691
29333,3207,August 29 2023,DOG,Shiba Inu,6,M,False,Queens,11375
29334,3208,April 28 2023,DOG,UNKNOWN,,U,False,Queens,11435
29335,3209,August 30 2023,DOG,Pit Bull,10M,M,True,Queens,11374
29336,3210,August 30 2023,DOG,Pit Bull,,U,False,Queens,
29337,3211,August 30 2023,DOG,UNKNOWN,,U,False,Queens,
29338,3212,August 25 2023,DOG,MIXED,4,M,False,Queens,11378
29339,3213,August 29 2023,DOG,Rottweiler,,U,False,Queens,11354
29340,3214,August 29 2023,DOG,Cane Corso,3,M,False,Queens,11104
29341,3215,August 31 2023,DOG,SHIH TZU MIX,6,M,False,Queens,11413
29342,3216,August 31 2023,DOG,UNKNOWN,,U,False,Queens,
29343,3217,August 31 2023,DOG,Pit Bull,,U,False,Queens,11377
29344,3218,September 02 2023,DOG,German Shepherd,,U,False,Queens,
29345,3219,August 31 2023,DOG,UNKNOWN,,U,False,Queens,11385
29346,3220,September 03 2023,DOG,Yorkshire Terrier,4,M,False,Queens,11377
29347,3221,September 04 2023,DOG,UNKNOWN,,U,False,Queens,11435
29348,3222,September 04 2023,DOG,Bull dog,,U,False,Queens,11372
29349,3223,September 05 2023,DOG,Siberian Husky,,M,False,Queens,11434
29350,3224,August 27 2023,DOG,MIXED,10,M,False,Queens,11356
29351,3225,September 05 2023,DOG,MIXED,10,M,False,Queens,11356
29352,3226,September 03 2023,DOG,MIXED,2,M,False,Queens,11357
29353,3227,September 06 2023,DOG,GOLDENDOODLE,10M,M,False,Queens,11435
29354,3228,September 03 2023,DOG,UNKNOWN,,U,False,Queens,
29355,3229,September 03 2023,DOG,UNKNOWN,,U,False,Queens,
29356,3230,August 23 2023,DOG,GOLDENDOODLE,1,M,True,Queens,11693
29357,3231,September 06 2023,DOG,American Pit Bull Terrier/Pit Bull,4,F,False,Queens,11435
29358,3232,September 06 2023,DOG,American Pit Bull Terrier/Pit Bull,2,F,False,Queens,11435
29359,3233,September 05 2023,DOG,UNKNOWN,,U,False,Queens,11691
29360,3234,June 15 2023,DOG,Labrador Retriever,,U,False,Queens,11355
29361,3235,June 15 2023,DOG,Labrador Retriever,,U,False,Queens,11355
29362,3236,July 07 2023,DOG,Chihuahua Crossbreed,6,F,True,Queens,11356
29363,3237,July 08 2023,DOG,Siberian Husky,5,M,True,Queens,11357
29364,3238,September 06 2023,DOG,Golden Retriever,,U,False,Queens,
29365,3239,September 05 2023,DOG,Pit Bull,,U,False,Queens,11417
29366,3240,September 07 2023,DOG,Rottweiler,,U,False,Queens,11103
29367,3241,September 05 2023,DOG,Pit Bull,,U,False,Queens,
29368,3242,September 01 2023,DOG,MIXED,6,M,False,Queens,11355
29369,3243,September 06 2023,DOG,MIXED,6,M,False,Queens,11355
29370,3244,September 08 2023,DOG,UNKNOWN,,U,False,Queens,
29371,3245,September 09 2023,DOG,Australian Shepherd,3,F,True,Queens,11385
29372,3246,September 09 2023,DOG,UNKNOWN,,U,False,Queens,11354
29373,3247,September 10 2023,DOG,Siberian Husky,,U,False,Queens,
29374,3248,September 03 2023,DOG,MIXED,4,M,False,Queens,11365
29375,3249,September 11 2023,DOG,Pit Bull,,U,False,Queens,11434
29376,3250,September 14 2023,DOG,"Collie, Border",1,M,True,Queens,11374
29377,3251,September 12 2023,DOG,MIXED,1,M,False,Queens,11433
29378,3252,September 12 2023,DOG,Pit Bull,7,M,True,Queens,11102
29379,3253,September 15 2023,DOG,UNKNOWN,,U,False,Queens,
29380,3254,September 16 2023,DOG,BULLY,1,M,False,Queens,11369
29381,3255,September 13 2023,DOG,Shiba Inu,1,M,False,Queens,11354
29382,3256,September 15 2023,DOG,Labrador Retriever Crossbreed,1,M,False,Queens,11421
29383,3257,September 15 2023,DOG,UNKNOWN,,U,False,Queens,
29384,3258,September 15 2023,DOG,UNKNOWN,,U,False,Queens,
29385,3259,September 16 2023,DOG,Pug,11,M,True,Queens,11101
29386,3260,September 16 2023,DOG,COONHOUND,,U,False,Queens,11420
29387,3261,September 16 2023,DOG,UNKNOWN,,U,False,Queens,11385
29388,3262,September 19 2023,DOG,Yorkshire Terrier,5,M,True,Queens,11105
29389,3263,September 16 2023,DOG,MALTIPOO MIX,10,M,True,Queens,11105
29390,3264,September 16 2023,DOG,RAT TERRIER,3,M,False,Queens,11385
29391,3265,September 17 2023,DOG,AMERICAN BULLY,10M,M,True,Queens,11004
29392,3266,September 17 2023,DOG,Maltese,9,M,True,Queens,11377
29393,3267,September 20 2023,DOG,Yorkshire Terrier Crossbreed,,U,False,Queens,11421
29394,3268,September 19 2023,DOG,UNKNOWN,,U,False,Queens,11435
29395,3269,September 19 2023,DOG,UNKNOWN,,U,False,Queens,11433
29396,3270,September 17 2023,DOG,Chihuahua,,U,False,Queens,11368
29397,3271,September 20 2023,DOG,"Bull Dog, French",3,M,False,Queens,11417
29398,3272,September 20 2023,DOG,UNKNOWN,,U,False,Queens,11432
29399,3273,September 21 2023,DOG,Siberian Husky,,U,False,Queens,
29400,3274,September 21 2023,DOG,Bull dog,9,M,False,Queens,
29401,3275,September 21 2023,DOG,Chihuahua,2,F,True,Queens,11368
29402,3276,September 22 2023,DOG,Shih Tzu,12,M,False,Queens,11368
29403,3277,September 01 2023,DOG,Australian Shepherd,,U,False,Queens,11379
29404,3278,September 21 2023,DOG,Pit Bull,3,F,False,Queens,11356
29405,3279,September 21 2023,DOG,Pit Bull,1,F,False,Queens,11356
29406,3280,September 21 2023,DOG,Pit Bull,1,M,False,Queens,11356
29407,3281,September 22 2023,DOG,MASTIFF / PIT BULL,,U,False,Queens,11694
29408,3282,September 24 2023,DOG,Akita,4,M,True,Queens,11385
29409,3283,September 22 2023,DOG,Beagle,5,U,False,Queens,11373
29410,3284,September 24 2023,DOG,Siberian Husky,2,M,False,Queens,11421
29411,3285,September 21 2023,DOG,Pit Bull,,U,False,Queens,11377
29412,3286,September 25 2023,DOG,Siberian Husky,8,M,False,Queens,11372
29413,3287,September 23 2023,DOG,Pit Bull,,U,False,Queens,
29414,3288,September 21 2023,DOG,UNKNOWN,,U,False,Queens,
29415,3289,September 23 2023,DOG,Shiba Inu,3,F,True,Queens,11367
29416,3290,September 26 2023,DOG,Golden Retriever,8,M,True,Queens,11366
29417,3291,September 09 2023,DOG,Pit Bull,,U,False,Queens,11434
29418,3292,September 28 2023,DOG,UNKNOWN,,U,False,Queens,
29419,3293,September 28 2023,DOG,UNKNOWN,,U,False,Queens,
29420,3294,September 27 2023,DOG,GOLDENDOODLE,3M,F,False,Queens,
29421,3295,September 28 2023,DOG,Pit Bull,,U,False,Queens,11691
29422,3296,September 26 2023,DOG,"TERRIER, AMERICAN PIT BULL",1,M,True,Queens,11428
29423,3297,October 02 2023,DOG,UNKNOWN,,U,False,Queens,
29424,3298,September 29 2023,DOG,Chihuahua,,U,False,Queens,11375
29425,3299,September 29 2023,DOG,UNKNOWN,,U,False,Queens,
29426,3300,September 28 2023,DOG,Pit Bull,,U,False,Queens,
29427,3301,September 25 2023,DOG,MIXED,,U,False,Queens,11358
29428,3302,September 24 2023,DOG,UNKNOWN,4,M,False,Queens,11435
29429,3303,October 03 2023,DOG,UNKNOWN,,U,False,Queens,11372
29430,3304,September 29 2023,DOG,Maltese,6,M,True,Queens,11415
29431,3305,September 26 2023,DOG,AMERICAN BULL DOG,,M,False,Queens,11370
29432,3306,October 02 2023,DOG,Siberian Husky,2,F,False,Queens,
29433,3307,October 03 2023,DOG,American Eskimo,3,M,True,Queens,11367
29434,3308,October 03 2023,DOG,American Eskimo,2,M,False,Queens,11367
29435,3309,October 01 2023,DOG,UNKNOWN,,U,False,Queens,11354
29436,3310,October 03 2023,DOG,,,U,False,Queens,
29437,3311,October 04 2023,DOG,Pit Bull,4,F,False,Queens,
29438,3312,October 02 2023,DOG,Shih Tzu,6,M,True,Queens,11373
29439,3313,October 05 2023,DOG,UNKNOWN,,U,False,Queens,11378
29440,3314,October 04 2023,DOG,SHIH TZU MIX,9M,F,False,Queens,
29441,3315,October 04 2023,DOG,Chihuahua,2,M,False,Queens,11368
29442,3316,October 08 2023,DOG,UNKNOWN,,M,False,Queens,11377
29443,3317,October 06 2023,DOG,Bichon Frise,,U,False,Queens,
29444,3318,October 09 2023,DOG,UNKNOWN,,U,False,Queens,
29445,3319,October 08 2023,DOG,Siberian Husky,6,M,False,Queens,11373
29446,3320,October 10 2023,DOG,Puggle,10,M,True,Queens,11360
29447,3321,September 28 2023,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,False,Queens,
29448,3322,October 06 2023,DOG,LABRADOR MIX,1,F,False,Queens,11435
29449,3323,October 07 2023,DOG,Labrador Retriever Crossbreed,,M,True,Queens,
29450,3324,October 07 2023,DOG,UNKNOWN,,U,False,Queens,11102
